id,name,generic_term,plural_form,stem,root,meaning,phonetic,grammatical_info,notes,comment,source__id,language__id,species__id,refs__ids,categories__ids
potamonautes-eng-0,Potamonautes sp.,,,,,,,,,,,eng,potamonautes,,eng-invertebrates;eng-animals
pouzolziahypoleuca-eng-0,Snuggle-leaf,snuggle-leaf,,,,,,,,,,eng,pouzolziahypoleuca,,eng-plants
pouzolziahypoleuca-eng-1,Soap nettle,nettle,,,,,,,,,,eng,pouzolziahypoleuca,,eng-plants
priniaflavicans-eng-0,Black-chested prinia,prinia,,,,,,,,,,eng,priniaflavicans,,eng-birds;eng-animals
priniasubflava-eng-0,Tawny-flanked prinia,prinia,,,,,,,,,,eng,priniasubflava,,eng-birds;eng-animals
prionopsplumatus-eng-0,White helmet-shrike,shrike,,,,,,,,,,eng,prionopsplumatus,,eng-birds;eng-animals
prodotiscusregulus-eng-0,Brown-backed honeybird,honeybird,,,,,,,,,,eng,prodotiscusregulus,,eng-birds;eng-animals
prodotiscusregulus-eng-1,Wahlberg's honeyguide,honeybird,,,,,,,,,,eng,prodotiscusregulus,,eng-birds;eng-animals
prodotiscusregulus-eng-2,Sharp-billed honeyguide,honeybird,,,,,,,,,,eng,prodotiscusregulus,,eng-birds;eng-animals
pronolagusrandensis-eng-0,Red rockhare,rockhare,,,,,,,,,,eng,pronolagusrandensis,,eng-mammals;eng-animals
pronolagusrandensis-eng-1,Jameson's red rock hare,rockhare,,,,,,,,,,eng,pronolagusrandensis,,eng-mammals;eng-animals
protelescristatus-eng-0,Aardwolf,aardwolf,,,,,,,,,,eng,protelescristatus,,eng-mammals;eng-animals
psammobatesoculiferus-eng-0,Kalahari tent tortoise,tortoise,,,,,,,,,,eng,psammobatesoculiferus,,eng-reptiles;eng-animals
psammobatesoculiferus-eng-1,Serrated tortoise,tortoise,,,,,,,,,,eng,psammobatesoculiferus,,eng-reptiles;eng-animals
psammophylaxtritaeniatus-eng-0,Striped skaapsteker,skaapsteker,,,,,,,,,,eng,psammophylaxtritaeniatus,,eng-reptiles;eng-animals
pseudogaltoniaclavata-eng-0,Pseudogaltonia sp.,,,,,,,,,,,eng,pseudogaltoniaclavata,,eng-bulbsherbs;eng-plants
psittacidae-eng-0,True parrot,parrot,,,,,,,,,,eng,psittacidae,,eng-birds;eng-animals
psophocichlalitsitsirupa-eng-0,Groundscraper thrush,thrush,,,,,,,,,,eng,psophocichlalitsitsirupa,,eng-birds;eng-animals
psychidae-eng-0,Bagworm moth,moth,,,,,,,,,,eng,psychidae,,eng-insects;eng-invertebrates;eng-animals
psychidae-eng-1,Bagworm,moth,,,,,,,,,,eng,psychidae,,eng-insects;eng-invertebrates;eng-animals
psychidae-eng-2,Bagmoth,moth,,,,,,,,,,eng,psychidae,,eng-insects;eng-invertebrates;eng-animals
ptenopusgarrulus-eng-0,Whistling gecko,gecko,,,,,,,,,,eng,ptenopusgarrulus,,eng-reptiles;eng-animals
pterococcusafricanus-eng-0,Pterococcus sp.,,,,,,,,,,,eng,pterococcusafricanus,,eng-plants
pulexirritans-eng-0,Human flea,flea,,,,,,,,,,eng,pulexirritans,,eng-insects;eng-invertebrates;eng-animals
pupalialappacea-eng-0,Sweethearts,,,,,,,,,,,eng,pupalialappacea,,eng-bulbsherbs;eng-plants
pycnonotusbarbatus-eng-0,Common bulbul,bulbul,,,,,,,,,,eng,pycnonotusbarbatus,,eng-birds;eng-animals
pycnonotusbarbatus-eng-1,Dark-capped bulbul,bulbul,,,,,,,,,,eng,pycnonotusbarbatus,,eng-birds;eng-animals
pycnonotusbarbatus-eng-2,Black-eyed bulbul,bulbul,,,,,,,,,,eng,pycnonotusbarbatus,,eng-birds;eng-animals
pycnonotusbrunneus-eng-0,Red-eyed bulbul,bulbul,,,,,,,,,,eng,pycnonotusbrunneus,,eng-birds;eng-animals
pythonsebae-eng-0,African rock python,python,,,,,,,,,,eng,pythonsebae,,eng-reptiles;eng-animals
pythonsebae-eng-1,Rock python,python,,,,,,,,,,eng,pythonsebae,,eng-reptiles;eng-animals
pythonsebae-eng-2,African python,python,,,,,,,,,,eng,pythonsebae,,eng-reptiles;eng-animals
pyxicephalusadspersus-eng-0,African bullfrog,bullfrog,,,,,,,,,,eng,pyxicephalusadspersus,,eng-amphibians;eng-animals
pyxicephalusadspersus-eng-1,Giant bullfrog,bullfrog,,,,,,,,,,eng,pyxicephalusadspersus,,eng-amphibians;eng-animals
queleaquelea-eng-0,Red-billed quelea,quelea,,,,,,,,,,eng,queleaquelea,,eng-birds;eng-animals
raphiceruscampestris-eng-0,Steenbok,steenbok,,,,,,,,,,eng,raphiceruscampestris,,eng-mammals;eng-animals
raphiceruscampestris-eng-1,Steenbuck,steenbok,,,,,,,,,,eng,raphiceruscampestris,,eng-mammals;eng-animals
raphionacmeburkei-eng-0,Raphionacme sp.,,,,,,,,,,,eng,raphionacmeburkei,,eng-succulents;eng-plants
reduncaarundinum-eng-0,Southern reedbuck,reedbuck,,,,,,,,,,eng,reduncaarundinum,,eng-mammals;eng-animals
reduncaarundinum-eng-1,Common reedbuck,reedbuck,,,,,,,,,,eng,reduncaarundinum,,eng-mammals;eng-animals
reduviidae-eng-0,Assassin bug,bug,,,,,,,,,,eng,reduviidae,,eng-insects;eng-invertebrates;eng-animals
reduviidae-eng-1,Thread-legged bug,bug,,,,,,,,,,eng,reduviidae,,eng-insects;eng-invertebrates;eng-animals
rhabdomyspumilio-eng-0,Four-striped grass mouse,mouse,,,,,,,,,,eng,rhabdomyspumilio,,eng-mammals;eng-animals
rhabdomyspumilio-eng-1,Four-striped grass rat,mouse,,,,,,,,,,eng,rhabdomyspumilio,,eng-mammals;eng-animals
rhigozumtrichotomum-eng-0,Three thorn,thorn,,,,,,,,,,eng,rhigozumtrichotomum,,eng-shrubs;eng-plants
rhinoptiluschalcopterus-eng-0,Bronze-winged courser,courser,,,,,,,,,,eng,rhinoptiluschalcopterus,,eng-birds;eng-animals
rhoicissustridentata-eng-0,Rhoicissus sp.,,,,,,,,,,,eng,rhoicissustridentata,,eng-plants
rhuspyroides-eng-0,Common currant-rhus,rhus,,,,,,,,,,eng,rhuspyroides,,eng-trees;eng-plants
rhustenuinervis-eng-0,Commiphora rhus,rhus,,,,,,,,,,eng,rhustenuinervis,,eng-trees;eng-plants
ricinuscommunis-eng-0,Castor oil plant,plant,,,,,,,,,,eng,ricinuscommunis,,eng-plants
sagittariusserpentarius-eng-0,Secretary bird,bird,,,,,,,,,,eng,sagittariusserpentarius,,eng-birds;eng-animals
salviaruncinata-eng-0,Salvia sp.,,,,,,,,,,,eng,salviaruncinata,,eng-plants
sansevieriaaethiopica-eng-0,Bowstring hemp,hemp,,,,,,,,,,eng,sansevieriaaethiopica,,eng-bulbsherbs;eng-plants
sarcostemmaviminale-eng-0,Rapunzel plant,plant,,,,,,,,,,eng,sarcostemmaviminale,,eng-plants
scadoxuspuniceus-eng-0,Paintbrush lily,lily,,,,,,,,,,eng,scadoxuspuniceus,,eng-bulbsherbs;eng-plants
scadoxuspuniceus-eng-1,Snake lily,lily,,,,,,,,,,eng,scadoxuspuniceus,,eng-bulbsherbs;eng-plants
scarabaeidae-eng-0,Scarab beetle,beetle,,,,,,,,,,eng,scarabaeidae,,eng-insects;eng-invertebrates;eng-animals
scarabaeidae-eng-1,Dung beetle,beetle,,,,,,,,,,eng,scarabaeidae,,eng-insects;eng-invertebrates;eng-animals
schmidtiakalihariensis-eng-0,Kalahari sour grass,grass,,,,,,,,,,eng,schmidtiakalihariensis,,eng-grassessedges;eng-plants
schmidtiakalihariensis-eng-1,Bushmann grass,grass,,,,,,,,,,eng,schmidtiakalihariensis,,eng-grassessedges;eng-plants
schmidtiapappophoroides-eng-0,Sand quick grass,grass,,,,,,,,,,eng,schmidtiapappophoroides,,eng-grassessedges;eng-plants
schoenoplectusmuricinux-eng-0,Schoenoplectus sp.,,,,,,,,,,,eng,schoenoplectusmuricinux,,eng-grassessedges;eng-plants
scillanervosa-eng-0,Sand lily,lily,,,,,,,,,,eng,scillanervosa,,eng-plants
scillanervosa-eng-1,Wild squill,lily,,,,,,,,,,eng,scillanervosa,,eng-plants
scopusumbretta-eng-0,Hamerkop,hamerkop,,,,,,,,,,eng,scopusumbretta,,eng-birds;eng-animals
scopusumbretta-eng-1,Hammerhead,hamerkop,,,,,,,,,,eng,scopusumbretta,,eng-birds;eng-animals
scopusumbretta-eng-2,Hammerhead stork,hamerkop,,,,,,,,,,eng,scopusumbretta,,eng-birds;eng-animals
scopusumbretta-eng-3,Umber bird,hamerkop,,,,,,,,,,eng,scopusumbretta,,eng-birds;eng-animals
scorpiones-eng-0,Scorpion,scorpion,,,,,,,,,,eng,scorpiones,,eng-arachnids;eng-invertebrates;eng-animals
searsialancea-eng-0,Karee,karee,,,,,,,,,,eng,searsialancea,,eng-trees;eng-plants
searsialeptodictya-eng-0,Mountain karee,karee,,,,,,,,,,eng,searsialeptodictya,,eng-trees;eng-plants
searsialeptodictya-eng-1,Rock krree,karee,,,,,,,,,,eng,searsialeptodictya,,eng-trees;eng-plants
securidacalongipedunculata-eng-0,Violet tree,violet tree,,,,,,,,,,eng,securidacalongipedunculata,,eng-trees;eng-plants
securinegavirosa-eng-0,Common bushweed,bushweed,,,,,,,,,,eng,securinegavirosa,,eng-plants
seneciolongiflorus-eng-0,Sjambok bush,bush,,,,,,,,,,eng,seneciolongiflorus,,eng-plants
sennaitalica-eng-0,Wild senna,senna,,,,,,,,,,eng,sennaitalica,,eng-creepersclimbers;eng-plants
sennaitalica-eng-1,Eland's pea,senna,,,,,,,,,,eng,sennaitalica,,eng-creepersclimbers;eng-plants
sennaitalica-eng-2,Black storm,senna,,,,,,,,,,eng,sennaitalica,,eng-creepersclimbers;eng-plants
serinusalario-eng-0,Black-headed canary,canary,,,,,,,,,,eng,serinusalario,,eng-birds;eng-animals
sesamumtriphyllum-eng-0,Wild sesame,sesame,,,,,,,,,,eng,sesamumtriphyllum,,eng-bulbsherbs;eng-plants
sesamumtriphyllum-eng-1,Thunderbolt flower,sesame,,,,,,,,,,eng,sesamumtriphyllum,,eng-bulbsherbs;eng-plants
sidachysantha-eng-0,Sida sp.,,,,,,,,,,,eng,sidachysantha,,eng-plants
sitophilusgranarius-eng-0,Wheat weevil,weevil,,,,,,,,,,eng,sitophilusgranarius,,eng-insects;eng-invertebrates;eng-animals
sitophilusgranarius-eng-1,Grain weevil,weevil,,,,,,,,,,eng,sitophilusgranarius,,eng-insects;eng-invertebrates;eng-animals
sitophilusgranarius-eng-2,Granary weevil,weevil,,,,,,,,,,eng,sitophilusgranarius,,eng-insects;eng-invertebrates;eng-animals
sitophilus-eng-0,Granary weevil,weevil,,,,,,,,,,eng,sitophilus,,eng-insects;eng-invertebrates;eng-animals
solanumcoccineum-eng-0,Solanum sp.,,,,,,,,,,,eng,solanumcoccineum,,eng-plants
solanumsupinum-eng-0,Poison apple,apple,,,,,,,,,,eng,solanumsupinum,,eng-dwarfshrubs;eng-plants
solifugae-eng-0,Camel spider,spider,,,,,,,,,,eng,solifugae,,eng-arachnids;eng-invertebrates;eng-animals
solifugae-eng-1,Sun spider,spider,,,,,,,,,,eng,solifugae,,eng-arachnids;eng-invertebrates;eng-animals
solifugae-eng-2,Wind scorpion,spider,,,,,,,,,,eng,solifugae,,eng-arachnids;eng-invertebrates;eng-animals
solpugidae-eng-0,Camel spider,spider,,,,,,,,,,eng,solpugidae,,eng-arachnids;eng-invertebrates;eng-animals
solpugidae-eng-1,Sun spider,spider,,,,,,,,,,eng,solpugidae,,eng-arachnids;eng-invertebrates;eng-animals
solpugidae-eng-2,Wind scorpion,spider,,,,,,,,,,eng,solpugidae,,eng-arachnids;eng-invertebrates;eng-animals
spirostachysafricana-eng-0,Tamboti,tamboti,,,,,,,,,,eng,spirostachysafricana,,eng-trees;eng-plants
spirostachysafricana-eng-1,Tambotie,tamboti,,,,,,,,,,eng,spirostachysafricana,,eng-trees;eng-plants
spirostachysafricana-eng-2,Tambootie,tamboti,,,,,,,,,,eng,spirostachysafricana,,eng-trees;eng-plants
spirostachysafricana-eng-3,Tambuti,tamboti,,,,,,,,,,eng,spirostachysafricana,,eng-trees;eng-plants
sporopipessquamifrons-eng-0,Scaly weaver,weaver,,,,,,,,,,eng,sporopipessquamifrons,,eng-birds;eng-animals
stenopelmatidae-eng-0,Jerusalem cricket,cricket,,,,,,,,,,eng,stenopelmatidae,,eng-insects;eng-invertebrates;eng-animals
stenopelmatidae-eng-1,Sand cricket,cricket,,,,,,,,,,eng,stenopelmatidae,,eng-insects;eng-invertebrates;eng-animals
sternocera-eng-0,Jewel beetle,beetle,,,,,,,,,,eng,sternocera,,eng-insects;eng-invertebrates;eng-animals
sternoceraorissa-eng-0,Jewel beetle,beetle,,,,,,,,,,eng,sternoceraorissa,,eng-insects;eng-invertebrates;eng-animals
streptopeliacapicola-eng-0,Cape turtle dove,dove,,,,,,,,,,eng,streptopeliacapicola,,eng-birds;eng-animals
streptopeliasenegalensis-eng-0,Laughing dove,dove,,,,,,,,,,eng,streptopeliasenegalensis,,eng-birds;eng-animals
streptopeliasenegalensis-eng-1,Palm dove,dove,,,,,,,,,,eng,streptopeliasenegalensis,,eng-birds;eng-animals
struthiocamelus-eng-0,Ostrich,ostrich,,,,,,,,,,eng,struthiocamelus,,eng-birds;eng-animals
strychnosmadagascariensis-eng-0,Black monkey orange,orange,,,,,,,,,,eng,strychnosmadagascariensis,,eng-trees;eng-plants
strychnospungens-eng-0,Strychnos pungens,,,,,,,,,,,eng,strychnospungens,,eng-trees;eng-plants
suricatasuricata-eng-0,Suricate,suricate,,,,,,,,,,eng,suricatasuricata,,eng-mammals;eng-animals
suricatasuricata-eng-1,Meerkat,suricate,,,,,,,,,,eng,suricatasuricata,,eng-mammals;eng-animals
sylvicapragrimmia-eng-0,Common duiker,duiker,,,,,,,,,,eng,sylvicapragrimmia,,eng-mammals;eng-animals
sylvicapragrimmia-eng-1,Gray duiker,duiker,,,,,,,,,,eng,sylvicapragrimmia,,eng-mammals;eng-animals
sylvicapragrimmia-eng-2,Bush duiker,duiker,,,,,,,,,,eng,sylvicapragrimmia,,eng-mammals;eng-animals
synceruscaffer-eng-0,African buffalo,buffalo,,,,,,,,,,eng,synceruscaffer,,eng-mammals;eng-animals
synceruscaffer-eng-1,Cape buffalo,buffalo,,,,,,,,,,eng,synceruscaffer,,eng-mammals;eng-animals
tabanidae-eng-0,Horse fly,fly,,,,,,,,,,eng,tabanidae,,eng-insects;eng-invertebrates;eng-animals
tabanidae-eng-1,Forest fly,fly,,,,,,,,,,eng,tabanidae,,eng-insects;eng-invertebrates;eng-animals
tabanidae-eng-2,Deer fly,fly,,,,,,,,,,eng,tabanidae,,eng-insects;eng-invertebrates;eng-animals
taeniasolium-eng-0,Pork tapeworm,tapeworm,,,,,,,,,,eng,taeniasolium,,eng-insects;eng-invertebrates;eng-animals
tagetesminuta-eng-0,Mexican marigold,marigold,,,,,,,,,,eng,tagetesminuta,,eng-plants
tagetesminuta-eng-1,Mint marigold,marigold,,,,,,,,,,eng,tagetesminuta,,eng-plants
tagetesminuta-eng-2,Wild marigold,marigold,,,,,,,,,,eng,tagetesminuta,,eng-plants
talinumarnotii-eng-0,Kalahari butterweed,butterweed,,,,,,,,,,eng,talinumarnotii,,eng-bulbsherbs;eng-plants
talinumcrispatulum-eng-0,Talinum sp.,,,,,,,,,,,eng,talinumcrispatulum,,eng-creepersclimbers;eng-plants
tapinanthusnatalitius-eng-0,Bird-lime,lime,,,,,,,,,,eng,tapinanthusnatalitius,,eng-plants
tarchonanthuscamphoratus-eng-0,Camphor bush,bush,,,,,,,,,,eng,tarchonanthuscamphoratus,,eng-plants
taurotragusoryx-eng-0,Common eland,eland,,,,,,,,,,eng,taurotragusoryx,,eng-mammals;eng-animals
taurotragusoryx-eng-1,Southern eland,eland,,,,,,,,,,eng,taurotragusoryx,,eng-mammals;eng-animals
tenarischlorantha-eng-0,Tenaris sp.,,,,,,,,,,,eng,tenarischlorantha,,eng-plants
tenebrionidae-eng-0,Darkling beetle,beetle,,,,,,,,,,eng,tenebrionidae,,eng-insects;eng-invertebrates;eng-animals
tenebrionidae-eng-1,Darkening beetle,beetle,,,,,,,,,,eng,tenebrionidae,,eng-insects;eng-invertebrates;eng-animals
terathopiusecaudatus-eng-0,Bateleur eagle,eagle,,,,,,,,,,eng,terathopiusecaudatus,,eng-birds;eng-animals
terminaliasericea-eng-0,Silver cluster-leaf,cluster-leaf,,,,,,,,,,eng,terminaliasericea,,eng-trees;eng-plants
tetradeniariparia-eng-0,Misty plume bush,bush,,,,,,,,,,eng,tetradeniariparia,,eng-shrubs;eng-plants
tetradeniariparia-eng-1,Ginger bush,bush,,,,,,,,,,eng,tetradeniariparia,,eng-shrubs;eng-plants
tettigoniidae-eng-0,Katydids,cricket,,,,,,,,,,eng,tettigoniidae,,eng-insects;eng-invertebrates;eng-animals
tettigoniidae-eng-1,Bush crickets,cricket,,,,,,,,,,eng,tettigoniidae,,eng-insects;eng-invertebrates;eng-animals
tettigoniidae-eng-2,Long-horned grasshopper,cricket,,,,,,,,,,eng,tettigoniidae,,eng-insects;eng-invertebrates;eng-animals
thallomyspaedulcus-eng-0,Tree mouse,mouse,,,,,,,,,,eng,thallomyspaedulcus,,eng-mammals;eng-animals
thallomyspaedulcus-eng-1,Acacia rat,mouse,,,,,,,,,,eng,thallomyspaedulcus,,eng-mammals;eng-animals
thallomyspaedulcus-eng-2,Acacia thallomys,mouse,,,,,,,,,,eng,thallomyspaedulcus,,eng-mammals;eng-animals
themedatriandra-eng-0,Kangaroo grass,grass,,,,,,,,,,eng,themedatriandra,,eng-grassessedges;eng-plants
themedatriandra-eng-1,Red oat grass,grass,,,,,,,,,,eng,themedatriandra,,eng-grassessedges;eng-plants
themedatriandra-eng-2,Red grass,grass,,,,,,,,,,eng,themedatriandra,,eng-grassessedges;eng-plants
thryonomysswinderianus-eng-0,Greater cane rat,rat,,,,,,,,,,eng,thryonomysswinderianus,,eng-mammals;eng-animals
tockuserythrorhynchus-eng-0,Red-billed hornbill,hornbill,,,,,,,,,,eng,tockuserythrorhynchus,,eng-birds;eng-animals
tockusflavirostris-eng-0,Eastern yellow-billed hornbill,hornbill,,,,,,,,,,eng,tockusflavirostris,,eng-birds;eng-animals
tockusleucomelas-eng-0,Southern yellow-billed hornbill,hornbill,,,,,,,,,,eng,tockusleucomelas,,eng-birds;eng-animals
tockusnasutus-eng-0,African grey hornbill,hornbill,,,,,,,,,,eng,tockusnasutus,,eng-birds;eng-animals
trachylepiscapensis-eng-0,Cape skink,skink,,,,,,,,,,eng,trachylepiscapensis,,eng-reptiles;eng-animals
trachylepiscapensis-eng-1,Cape three-lined skink,skink,,,,,,,,,,eng,trachylepiscapensis,,eng-reptiles;eng-animals
trachylepisspilogaster-eng-0,Kalahari tree skink,skink,,,,,,,,,,eng,trachylepisspilogaster,,eng-reptiles;eng-animals
trachylepisstriata-eng-0,African striped skink,skink,,,,,,,,,,eng,trachylepisstriata,,eng-reptiles;eng-animals
trachyphonusvaillantii-eng-0,Crested barbet,barbet,,,,,,,,,,eng,trachyphonusvaillantii,,eng-birds;eng-animals
tragelaphusangasii-eng-0,Nyala,nyala,,,,,,,,,,eng,tragelaphusangasii,,eng-mammals;eng-animals
tragelaphusscriptus-eng-0,Bushbuck,nyala,,,,,,,,,,eng,tragelaphusscriptus,,eng-mammals;eng-animals
tragelaphusstrepsiceros-eng-0,Greater kudu,kudu,,,,,,,,,,eng,tragelaphusstrepsiceros,,eng-mammals;eng-animals
tragiarupestris-eng-0,Tragia sp.,,,,,,,,,,,eng,tragiarupestris,,eng-plants
tribulusterrestris-eng-0,Devil's thorn,thorn,,,,,,,,,,eng,tribulusterrestris,,eng-bulbsherbs;eng-plants
tribulusterrestris-eng-1,Devil's eyelashes,thorn,,,,,,,,,,eng,tribulusterrestris,,eng-bulbsherbs;eng-plants
tribulusterrestris-eng-2,Calthrop,thorn,,,,,,,,,,eng,tribulusterrestris,,eng-bulbsherbs;eng-plants
tribulusterrestris-eng-3,Yellow vine,thorn,,,,,,,,,,eng,tribulusterrestris,,eng-bulbsherbs;eng-plants
tribuluszeyheri-eng-0,Devil thorn weed,weed,,,,,,,,,,eng,tribuluszeyheri,,eng-creepersclimbers;eng-plants
trichophytonschoenleinii-eng-0,Trichophyton sp.,,,,,,,,,,,eng,trichophytonschoenleinii,,eng-fungi
triumfettarhomboidea-eng-0,Diamond burrbark,burrbark,,,,,,,,,,eng,triumfettarhomboidea,,eng-plants
tulostomalacticeps-eng-0,Puff ball,puff ball,,,,,,,,,,eng,tulostomalacticeps,,eng-fungi
turbinaoblongata-eng-0,Turbina sp.,,,,,,,,,,,eng,turbinaoblongata,,eng-plants
turdoidesbicolor-eng-0,Pied babbler,babbler,,,,,,,,,,eng,turdoidesbicolor,,eng-birds;eng-animals
turdoidesbicolor-eng-1,Southern pied babbler,babbler,,,,,,,,,,eng,turdoidesbicolor,,eng-birds;eng-animals
turdoidesjardineii-eng-0,Arrow-marked babbler,babbler,,,,,,,,,,eng,turdoidesjardineii,,eng-birds;eng-animals
turduslitsipsirupa-eng-0,Groundscraper thrush,thrush,,,,,,,,,,eng,turduslitsipsirupa,,eng-birds;eng-animals
turnixsylvatica-eng-0,Kurrichane buttonquail,buttonquail,,,,,,,,,,eng,turnixsylvatica,,eng-birds;eng-animals
turnixsylvatica-eng-1,Small buttonquail,buttonquail,,,,,,,,,,eng,turnixsylvatica,,eng-birds;eng-animals
turnixsylvatica-eng-2,Andalusian hemipode,buttonquail,,,,,,,,,,eng,turnixsylvatica,,eng-birds;eng-animals
tylosemaesculentum-eng-0,Marama bean,bean,,,,,,,,,,eng,tylosemaesculentum,,eng-creepersclimbers;eng-plants
tylosemaesculentum-eng-1,Gemsbok bean,bean,,,,,,,,,,eng,tylosemaesculentum,,eng-creepersclimbers;eng-plants
tylosemaesculentum-eng-2,Gemsbuck bean,bean,,,,,,,,,,eng,tylosemaesculentum,,eng-creepersclimbers;eng-plants
tylosemaesculentum-eng-3,Tamani berry,bean,,,,,,,,,,eng,tylosemaesculentum,,eng-creepersclimbers;eng-plants
typhacapensis-eng-0,Bulrush,bulrush,,,,,,,,,,eng,typhacapensis,,eng-plants
typhacapensis-eng-1,Bullrush,bulrush,,,,,,,,,,eng,typhacapensis,,eng-plants
typhacapensis-eng-2,Reedmace,bulrush,,,,,,,,,,eng,typhacapensis,,eng-plants
tytoalba-eng-0,Barn owl,owl,,,,,,,,,,eng,tytoalba,,eng-birds;eng-animals
tytocapensis-eng-0,Grass owl,owl,,,,,,,,,,eng,tytocapensis,,eng-birds;eng-animals
upupaepops-eng-0,Hoopoe,hoopoe,,,,,,,,,,eng,upupaepops,,eng-birds;eng-animals
uraeginthusgranatinus-eng-0,Violet-eared waxbill,waxbill,,,,,,,,,,eng,uraeginthusgranatinus,,eng-birds;eng-animals
uraeginthusgranatinus-eng-1,Common grenadier,waxbill,,,,,,,,,,eng,uraeginthusgranatinus,,eng-birds;eng-animals
vanelluscoronatus-eng-0,Crowned lapwing,lapwing,,,,,,,,,,eng,vanelluscoronatus,,eng-birds;eng-animals
vanelluscoronatus-eng-1,Crowned plover,lapwing,,,,,,,,,,eng,vanelluscoronatus,,eng-birds;eng-animals
vangueiriainfausta-eng-0,African medlar,medlar,,,,,,,,,,eng,vangueiriainfausta,,eng-plants
vangueriainfausta-eng-0,African medlar,medlar,,,,,,,,,,eng,vangueriainfausta,,eng-plants
varanusalbigularis-eng-0,Rock monitor,monitor,,,,,,,,,,eng,varanusalbigularis,,eng-reptiles;eng-animals
varanusexanthematicus-eng-0,Savanna monitor,monitor,,,,,,,,,,eng,varanusexanthematicus,,eng-reptiles;eng-animals
varanusniloticus-eng-0,Nile monitor,monitor,,,,,,,,,,eng,varanusniloticus,,eng-reptiles;eng-animals
varanusniloticus-eng-1,Water monitor,monitor,,,,,,,,,,eng,varanusniloticus,,eng-reptiles;eng-animals
vespidae-eng-0,Paper wasps,wasp,,,,,,,,,,eng,vespidae,,eng-insects;eng-invertebrates;eng-animals
viduamacroura-eng-0,Pin-tailed whydah,whydah,,,,,,,,,,eng,viduamacroura,,eng-birds;eng-animals
viduaparadisaea-eng-0,Long-tailed paradise whydah,whydah,,,,,,,,,,eng,viduaparadisaea,,eng-birds;eng-animals
viduaparadisaea-eng-1,Eastern paradise whydah,whydah,,,,,,,,,,eng,viduaparadisaea,,eng-birds;eng-animals
viduaregia-eng-0,Shaft-tailed whydah,whydah,,,,,,,,,,eng,viduaregia,,eng-birds;eng-animals
viduaregia-eng-1,Queen whydah,whydah,,,,,,,,,,eng,viduaregia,,eng-birds;eng-animals
vignatriloba-eng-0,Vigna sp.,,,,,,,,,,,eng,vignatriloba,,eng-plants
vitexzeyheri-eng-0,Vitex sp.,,,,,,,,,,,eng,vitexzeyheri,,eng-plants
vulpeschama-eng-0,Cape fox,fox,,,,,,,,,,eng,vulpeschama,,eng-mammals;eng-animals
vulpeschama-eng-1,Cama fox,fox,,,,,,,,,,eng,vulpeschama,,eng-mammals;eng-animals
vulpeschama-eng-2,Silver-backed fox,fox,,,,,,,,,,eng,vulpeschama,,eng-mammals;eng-animals
wallerianutans-eng-0,Walleria sp.,,,,,,,,,,,eng,wallerianutans,,eng-bulbsherbs;eng-plants
xanthiumspinosum-eng-0,Xanthium sp.,,,,,,,,,,,eng,xanthiumspinosum,,eng-plants
xerusinauris-eng-0,Ground squirrel,squirrel,,,,,,,,,,eng,xerusinauris,,eng-mammals;eng-animals
xerusinauris-eng-1,Cape ground squirrel,squirrel,,,,,,,,,,eng,xerusinauris,,eng-mammals;eng-animals
xerusinauris-eng-2,Southern African ground squirrel,squirrel,,,,,,,,,,eng,xerusinauris,,eng-mammals;eng-animals
ximeniaamericana-eng-0,Yellow plum,plum,,,,,,,,,,eng,ximeniaamericana,,eng-plants
ximeniaamericana-eng-1,Sea lemon,plum,,,,,,,,,,eng,ximeniaamericana,,eng-plants
ximeniacaffra-eng-0,Large sourplum,sourplum,,,,,,,,,,eng,ximeniacaffra,,eng-plants
xylocopidae-eng-0,Carpenter bee,bee,,,,,,,,,,eng,xylocopidae,,eng-insects;eng-invertebrates;eng-animals
ziziphusmucronata-eng-0,Buffalo-thorn,thorn,,,,,,,,,,eng,ziziphusmucronata,,eng-trees;eng-plants
ziziphuszeyherana-eng-0,Ziziphus sp.,,,,,,,,,,,eng,ziziphuszeyherana,,
giraffacamelopardalis-gwj-0,ǃnābe,,,,,,,,,,,gwj,giraffacamelopardalis,tanakasugawara2010[47],
loxodontaafricana-gwj-0,ǂxōa,,,,,,,,,,,gwj,loxodontaafricana,tanakasugawara2010[33],
orycteropusafer-gwj-0,ǃgôu,,,,,,,,,,,gwj,orycteropusafer,tanakasugawara2010[1],
oryxgazella-gwj-0,ǀxôo,,,,,,,,,,,gwj,oryxgazella,tanakasugawara2010[44],
pantheraleo-gwj-0,xám,,,,,,,,,,,gwj,pantheraleo,tanakasugawara2010[71],
pedetescapensis-gwj-0,ǂgǒo,,,,,,,,,,,gwj,pedetescapensis,tanakasugawara2010[117],
raphiceruscampestris-gwj-0,ǃgáẽ,,,,,,,,,,,gwj,raphiceruscampestris,tanakasugawara2010[118],
taurotragusoryx-gwj-0,gyûu,,,,,,,,,,,gwj,taurotragusoryx,tanakasugawara2010[33],
tragelaphusstrepsiceros-gwj-0,gyûa,,,,,,,,,,,gwj,tragelaphusstrepsiceros,tanakasugawara2010[67],
giraffacamelopardalis-her-0,ombahe,,,,,,,,,,,her,giraffacamelopardalis,viljoenkamupingene1983[161],
loxodontaafricana-her-0,ondjou,,,,,,,,,,,her,loxodontaafricana,viljoenkamupingene1983[156],
